id,title,release_date,genres,original_language,original_title,imdb_id,vote_count,revenue,runtime,adult,budget,popularity,release_year,log_budget,log_gross,gross_to_budget_ratio,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_TV Movie,genre_Thriller,genre_War,genre_Western,vote_average
98,Gladiator,2000-05-04,Action|Drama|Adventure,en,Gladiator,tt0172495,16962,465361176,155,False,103000000,53.587,2000,18.450239555902648,19.958324386788266,4.518069669902912,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.209
37165,The Truman Show,1998-06-04,Comedy|Drama,en,The Truman Show,tt0120382,16827,264118201,103,False,60000000,42.954,1998,17.909855136853043,19.391907295755736,4.401970016666667,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.133
694,The Shining,1980-05-23,Horror|Thriller,en,The Shining,tt0081505,16205,44781695,144,False,19000000,45.252,1980,16.759949589762293,17.617310042468596,2.3569313157894736,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8.218
497,The Green Mile,1999-12-10,Fantasy|Drama|Crime,en,The Green Mile,tt0120689,15937,286801374,189,False,60000000,83.739,1999,17.909855136853043,19.474300460959977,4.7800229,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8.507
1891,The Empire Strikes Back,1980-05-20,Adventure|Action|Science Fiction,en,The Empire Strikes Back,tt0080684,15773,538400000,124,False,18000000,35.265,1980,16.705882371415992,20.10411233815215,29.91111111111111,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.4
808,Shrek,2001-05-18,Animation|Comedy|Fantasy|Adventure|Family,en,Shrek,tt0126029,15765,487853320,90,False,60000000,94.456,2001,17.909855136853043,20.005525346915377,8.130888666666667,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.73
329,Jurassic Park,1993-06-11,Adventure|Science Fiction,en,Jurassic Park,tt0107290,15141,920100000,127,False,63000000,24.213,1993,17.958645300228824,20.63999291883943,14.604761904761904,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.941
274,The Silence of the Lambs,1991-02-14,Crime|Drama|Thriller,en,The Silence of the Lambs,tt0102926,15003,272742922,119,False,19000000,9.119,1991,16.759949589762293,19.424040235503067,14.354890631578947,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8.3
129,Spirited Away,2001-07-20,Animation|Family|Fantasy,ja,千と千尋の神隠し,tt0245429,14913,274925095,125,False,19000000,68.024,2001,16.759949589762293,19.43200924034735,14.469741842105263,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.539
857,Saving Private Ryan,1998-07-24,Drama|History|War,en,Saving Private Ryan,tt0120815,14658,481840909,169,False,70000000,59.745,1998,18.064005814299346,19.99312455529168,6.8834415571428575,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,8.209
424,Schindler's List,1993-12-15,Drama|History|War,en,Schindler's List,tt0108052,14594,321365567,195,False,22000000,65.084,1993,16.906553056777135,19.58808987422816,14.607525772727273,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,8.573
1892,Return of the Jedi,1983-05-25,Adventure|Action|Science Fiction,en,Return of the Jedi,tt0086190,14591,572700000,132,False,32350000,40.104,1983,17.292124609823084,20.1658725791102,17.7032457496136,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.892
77,Memento,2000-10-11,Mystery|Thriller,en,Memento,tt0209144,13723,39723096,113,False,9000000,31.795,2000,16.012735246411598,17.49744336489725,4.413677333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8.188
101,Léon: The Professional,1994-09-14,Crime|Drama|Action,en,Léon: The Professional,tt0110413,13652,45284974,111,False,16000000,58.625,1994,16.588099342704055,17.628485857731853,2.830310875,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.316
1893,Star Wars: Episode I - The Phantom Menace,1999-05-19,Adventure|Action|Science Fiction,en,Star Wars: Episode I - The Phantom Menace,tt0120915,13550,924317558,136,False,115000000,46.845,1999,18.560442695023177,20.644566249133433,8.037543982608696,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.5
500,Reservoir Dogs,1992-09-02,Crime|Thriller,en,Reservoir Dogs,tt0105236,13296,2859750,99,False,1200000,34.018,1992,13.997832948091215,14.866245116068775,2.383125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.132
348,Alien,1979-05-25,Horror|Science Fiction,en,Alien,tt0078748,13206,104931801,117,False,11000000,72.767,1979,16.213405921671733,18.468821192340297,9.539254636363637,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8.147
863,Toy Story 2,1999-10-30,Animation|Comedy|Family,en,Toy Story 2,tt0120363,12904,497366869,92,False,90000000,73.516,1999,18.31532023940565,20.02483848076224,5.526298544444445,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.589
607,Men in Black,1997-07-02,Action|Adventure|Comedy|Science Fiction,en,Men in Black,tt0119654,12836,589390539,98,False,90000000,38.848,1997,18.31532023940565,20.1945995779185,6.548783766666666,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.184
78,Blade Runner,1982-06-25,Science Fiction|Drama|Thriller,en,Blade Runner,tt0083658,12770,41722424,118,False,28000000,56.798,1982,17.147715103853763,17.546549312006853,1.4900865714285714,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,7.931
637,Life Is Beautiful,1997-12-20,Comedy|Drama,it,La vita è bella,tt0118799,12218,230098753,116,False,20000000,39.478,1997,16.811242881518265,19.254019139953993,11.50493765,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.455
162,Edward Scissorhands,1990-12-07,Fantasy|Drama|Romance,en,Edward Scissorhands,tt0099487,12049,53000000,105,False,20000000,37.283,1990,16.811242881518265,17.78580249038432,2.65,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.716
185,A Clockwork Orange,1971-12-19,Science Fiction|Drama,en,A Clockwork Orange,tt0066921,11946,26589000,137,False,2200000,38.323,1971,14.603968372873895,17.09600819199818,12.085909090909091,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8.2
218,The Terminator,1984-10-26,Action|Thriller|Science Fiction,en,The Terminator,tt0088247,11874,78371200,108,False,6400000,44.969,1984,15.671808704579888,18.176967083653235,12.2455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7.646
165,Back to the Future Part II,1989-11-22,Adventure|Comedy|Science Fiction,en,Back to the Future Part II,tt0096874,11817,332000000,108,False,40000000,30.516,1989,17.50439003707821,19.620645529892812,8.3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.752
280,Terminator 2: Judgment Day,1991-07-03,Action|Thriller|Science Fiction,en,Terminator 2: Judgment Day,tt0103064,11744,520000000,137,False,102000000,69.45,1991,18.440483381052466,20.069339371462824,5.098039215686274,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,8.104
769,GoodFellas,1990-09-12,Drama|Crime,en,GoodFellas,tt0099685,11726,46835000,145,False,25000000,83.57,1990,17.034386422832473,17.66214136597692,1.8734,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.464
141,Donnie Darko,2001-10-24,Fantasy|Drama|Mystery,en,Donnie Darko,tt0246578,11515,7500000,114,False,6000000,38.016,2001,15.607270193858982,15.830413711839864,1.25,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,7.8
85,Raiders of the Lost Ark,1981-06-12,Adventure|Action,en,Raiders of the Lost Ark,tt0082971,11483,389925971,115,False,18000000,60.763,1981,16.705882371415992,19.78146746368613,21.662553944444443,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.924
240,The Godfather Part II,1974-12-20,Drama|Crime,en,The Godfather Part II,tt0071562,11293,102600000,202,False,13000000,64.753,1974,16.380459992348886,18.44634850044753,7.892307692307693,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.591
14,American Beauty,1999-09-15,Drama,en,American Beauty,tt0169547,11260,356296601,122,False,15000000,29.837,1999,16.52356082573315,19.691274093623488,23.753106733333333,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.0
489,Good Will Hunting,1997-12-05,Drama,en,Good Will Hunting,tt0119217,11111,225933435,127,False,10000000,56.169,1997,16.118095750958314,19.235750982880344,22.5933435,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.149
103,Taxi Driver,1976-02-09,Crime|Drama,en,Taxi Driver,tt0075314,11081,28600000,114,False,1900000,41.36,1976,14.45736497045232,17.168917310755116,15.052631578947368,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.2
161,Ocean's Eleven,2001-12-07,Thriller|Crime,en,Ocean's Eleven,tt0240772,10774,450717150,116,False,85000000,39.17,2001,18.258161826219297,19.926350541074843,5.302554705882353,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.43
745,The Sixth Sense,1999-08-06,Mystery|Thriller|Drama,en,The Sixth Sense,tt0167404,10754,672806292,107,False,40000000,32.836,1999,17.50439003707821,20.326968020027547,16.8201573,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,7.944
194,Amélie,2001-04-25,Comedy|Romance,fr,Le Fabuleux Destin d'Amélie Poulain,tt0211915,10750,173921954,122,False,10000000,42.494,2001,16.118095750958314,18.974117222074366,17.3921954,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.905
111,Scarface,1983-12-09,Action|Crime|Drama,en,Scarface,tt0086250,10749,66023329,169,False,25000000,54.199,1983,17.034386422832473,18.005518722378135,2.64093316,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.168
73,American History X,1998-07-01,Drama,en,American History X,tt0120586,10729,23875127,119,False,20000000,36.427,1998,16.811242881518265,16.98834780557324,1.19375635,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.352
62,2001: A Space Odyssey,1968-04-02,Science Fiction|Mystery|Adventure,en,2001: A Space Odyssey,tt0062622,10575,71923560,149,False,12000000,48.932,1968,16.300417291085605,18.091114460250058,5.99363,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,8.076
812,Aladdin,1992-11-25,Animation|Family|Adventure|Fantasy|Romance,en,Aladdin,tt0103639,10547,504050219,95,False,28000000,52.027,1992,17.147715103853763,20.038186463928767,18.001793535714285,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,7.645
8358,Cast Away,2000-12-22,Adventure|Drama,en,Cast Away,tt0162222,10531,429632142,143,False,90000000,32.387,2000,18.31532023940565,19.878439919123498,4.773690466666666,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.662
36657,X-Men,2000-07-13,Adventure|Action|Science Fiction,en,X-Men,tt0120903,10530,296339527,104,False,75000000,1.259,2000,18.132998684833918,19.507016408978526,3.9511936933333334,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.996
601,E.T. the Extra-Terrestrial,1982-06-11,Science Fiction|Adventure|Family|Fantasy,en,E.T. the Extra-Terrestrial,tt0083866,10467,792965500,115,False,10500000,50.334,1982,16.166885910365842,20.49129027423916,75.52052380952381,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,7.512
115,The Big Lebowski,1998-03-06,Comedy|Crime,en,The Big Lebowski,tt0118715,10390,47010480,117,False,15000000,30.996,1998,16.52356082573315,17.665881134813528,3.134032,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.842
207,Dead Poets Society,1989-06-02,Drama,en,Dead Poets Society,tt0097165,10311,235860116,128,False,16400000,38.942,1989,16.612791953770035,19.278749462682956,14.381714390243902,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.312
562,Die Hard,1988-07-15,Action|Thriller,en,Die Hard,tt0095016,10202,140767956,131,False,28000000,36.754,1988,17.147715103853763,18.762623397663386,5.027427,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.775
771,Home Alone,1990-11-16,Comedy|Family,en,Home Alone,tt0099785,10140,476684675,103,False,18000000,1.826,1990,16.705882371415992,19.982365773654585,26.482481944444444,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.412
18,The Fifth Element,1997-05-02,Adventure|Fantasy|Action|Thriller|Science Fiction,en,The Fifth Element,tt0119116,9947,263920180,126,False,90000000,49.67,1997,18.31532023940565,19.391157270698248,2.9324464444444445,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,7.53
8844,Jumanji,1995-12-15,Adventure|Fantasy|Family,en,Jumanji,tt0113497,9833,262821940,104,False,65000000,13.444,1995,17.989897843244528,19.386987330435197,4.043414461538462,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.239
1359,American Psycho,2000-04-13,Thriller|Drama|Crime,en,American Psycho,tt0144084,9797,34266564,102,False,7000000,55.224,2000,15.76142084987672,17.34968065538676,4.895223428571429,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7.4
196,Back to the Future Part III,1990-05-25,Adventure|Comedy|Science Fiction,en,Back to the Future Part III,tt0099088,9679,244527583,119,False,40000000,33.735,1990,17.50439003707821,19.314838678511638,6.113189575,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.465
600,Full Metal Jacket,1987-06-26,Drama|War,en,Full Metal Jacket,tt0093058,9665,46357676,117,False,30000000,40.541,1987,17.216707972959764,17.651897467328787,1.5452558666666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8.136
510,One Flew Over the Cuckoo's Nest,1975-11-19,Drama,en,One Flew Over the Cuckoo's Nest,tt0073486,9650,108981275,133,False,3000000,36.673,1975,14.914123179965662,18.506686645621063,36.32709166666667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.42
629,The Usual Suspects,1995-07-19,Drama|Crime|Thriller,en,The Usual Suspects,tt0114814,9604,23341568,106,False,6000000,30.858,1995,15.607270193858982,16.96574640621366,3.890261333333333,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8.195
578,Jaws,1975-06-20,Horror|Thriller|Adventure,en,Jaws,tt0073195,9541,470653000,124,False,7000000,34.492,1975,15.76142084987672,19.96963165222529,67.23614285714285,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7.659
453,A Beautiful Mind,2001-12-11,Drama|Romance,en,A Beautiful Mind,tt0268978,9475,316800000,135,False,58000000,36.253,2001,17.87595358575207,19.57378122106111,5.462068965517242,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.851
854,The Mask,1994-07-29,Romance|Comedy|Crime|Fantasy,en,The Mask,tt0110475,9401,351583407,101,False,23000000,39.592,1994,16.951004817371683,19.67795753267319,15.286235086956522,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6.937
197,Braveheart,1995-05-24,Action|Drama|History|War,en,Braveheart,tt0112573,9347,213216216,177,False,72000000,33.766,1995,18.09217669086922,19.177817312091143,2.961336333333333,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,7.932
89,Indiana Jones and the Last Crusade,1989-05-24,Adventure|Action,en,Indiana Jones and the Last Crusade,tt0097576,9301,474171806,127,False,48000000,52.439,1989,17.6867115897055,19.977080276011176,9.878579291666666,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.847
539,Psycho,1960-06-22,Horror|Drama|Thriller,en,Psycho,tt0054215,9272,32000000,109,False,806947,51.373,1960,13.601014508992591,17.281246492014,39.65564033325609,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,8.437
10020,Beauty and the Beast,1991-10-22,Romance|Family|Animation|Fantasy,en,Beauty and the Beast,tt0101414,9256,424967620,84,False,25000000,72.077,1991,17.034386422832473,19.867523538104045,16.9987048,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,7.734
9799,The Fast and the Furious,2001-06-22,Action|Crime|Thriller,en,The Fast and the Furious,tt0232500,9207,207283925,106,False,38000000,5.398,2001,17.453096744006448,19.149600034602248,5.454840131578948,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.965
641,Requiem for a Dream,2000-10-06,Crime|Drama,en,Requiem for a Dream,tt0180093,9165,7390108,102,False,4500000,16.408,2000,15.319588176962746,15.815653042477315,1.6422462222222223,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.027
627,Trainspotting,1996-02-23,Drama|Crime,en,Trainspotting,tt0117951,9017,16491080,94,False,4000000,27.042,1996,15.201805169084134,16.6183302472689,4.12277,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.0
10674,Mulan,1998-06-18,Animation|Family|Adventure,en,Mulan,tt0120762,8920,304320254,88,False,90000000,73.011,1998,18.31532023940565,19.533591175254703,3.3813361555555557,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.915
602,Independence Day,1996-06-25,Action|Adventure|Science Fiction,en,Independence Day,tt0116629,8884,817400891,145,False,75000000,33.606,1996,18.132998684833918,20.521640220358844,10.898678546666666,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.868
679,Aliens,1986-07-18,Action|Thriller|Science Fiction,en,Aliens,tt0090605,8758,183316455,137,False,18500000,49.209,1986,16.733281344102608,19.026724485103248,9.908997567567567,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,7.933
772,Home Alone 2: Lost in New York,1992-11-19,Comedy|Family|Adventure,en,Home Alone 2: Lost in New York,tt0104431,8671,358994850,120,False,18000000,40.283,1992,16.705882371415992,19.69881860373131,19.944158333333334,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.705
9741,Unbreakable,2000-11-22,Thriller|Drama|Mystery,en,Unbreakable,tt0217869,8607,248118121,106,False,75000000,23.98,2000,18.132998684833918,19.32941548912228,3.308241613333333,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,7.134
9487,A Bug's Life,1998-11-25,Adventure|Animation|Comedy|Family,en,A Bug's Life,tt0120623,8541,363258859,95,False,120000000,58.168,1998,18.603002309079653,19.71062625103256,3.0271571583333334,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.969
87,Indiana Jones and the Temple of Doom,1984-05-23,Adventure|Action,en,Indiana Jones and the Temple of Doom,tt0087469,8505,333000000,118,False,28000000,53.304,1984,17.147715103853763,19.62365305094772,11.892857142857142,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.294
9479,The Nightmare Before Christmas,1993-10-09,Fantasy|Animation|Family,en,The Nightmare Before Christmas,tt0107688,8484,75634409,76,False,24000000,106.816,1993,16.993564429978885,18.141421896326605,3.1514337083333333,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.841
564,The Mummy,1999-04-16,Adventure|Action|Fantasy,en,The Mummy,tt0120616,8327,415885488,124,False,80000000,55.481,1999,18.197537205138154,19.845920513505746,5.1985686,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.906
107,Snatch,2000-09-01,Crime|Comedy,en,Snatch,tt0208092,8309,83557872,103,False,10000000,36.73,2000,16.118095750958314,18.241050039565618,8.3557872,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.801
620,Ghostbusters,1984-06-08,Comedy|Fantasy,en,Ghostbusters,tt0087332,8143,296187079,107,False,30000000,29.78,1984,17.216707972959764,19.506501839670396,9.872902633333334,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.467
954,Mission: Impossible,1996-05-22,Adventure|Action|Thriller,en,Mission: Impossible,tt0117060,8089,457731198,110,False,80000000,44.884,1996,18.197537205138154,19.941792668037486,5.721639975,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.968
429,"The Good, the Bad and the Ugly",1966-12-23,Western,it,"Il buono, il brutto, il cattivo",tt0060196,7751,38900000,161,False,1200000,81.717,1966,13.997832948091215,17.476504834295614,32.416666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.473
330,The Lost World: Jurassic Park,1997-05-23,Adventure|Action|Science Fiction,en,The Lost World: Jurassic Park,tt0119567,7740,618638999,129,False,73000000,2.257,1997,18.105970012811294,20.243032461814764,8.474506835616438,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.527
744,Top Gun,1986-05-16,Romance|Drama|Action,en,Top Gun,tt0092099,7710,356830601,110,False,15000000,50.029,1986,16.52356082573315,19.69277172292949,23.788706733333335,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.0
63,Twelve Monkeys,1995-12-29,Science Fiction|Thriller|Mystery,en,Twelve Monkeys,tt0114746,7677,168841459,129,False,29000000,33.942,1995,17.182806422433504,18.944470726081175,5.822119275862069,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,7.6
389,12 Angry Men,1957-04-10,Drama,en,12 Angry Men,tt0050083,7658,1000000,97,False,350000,51.201,1957,12.765691290604371,13.815511557963774,2.857142857142857,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.54
28,Apocalypse Now,1979-08-15,Drama|War,en,Apocalypse Now,tt0078788,7485,150000000,147,False,31500000,37.715,1979,17.265498135541893,18.826145858727198,4.761904761904762,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8.282
2108,The Breakfast Club,1985-02-15,Comedy|Drama,en,The Breakfast Club,tt0088847,7478,51525171,98,False,1000000,27.667,1985,13.815511557963774,17.757581022920572,51.525171,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.751
4951,10 Things I Hate About You,1999-03-30,Comedy|Romance|Drama,en,10 Things I Hate About You,tt0147800,7386,53478166,97,False,16000000,36.364,1999,16.588099342704055,17.794784035115494,3.342385375,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.58
114,Pretty Woman,1990-03-23,Comedy|Romance,en,Pretty Woman,tt0100405,7371,463406268,119,False,14000000,42.75,1990,16.454567959008102,19.95411469814036,33.100447714285714,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.5
95,Armageddon,1998-07-01,Action|Thriller|Science Fiction|Adventure,en,Armageddon,tt0120591,7320,553799566,151,False,140000000,36.635,1998,18.757152987716434,20.13231338683012,3.9557111857142857,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,6.829
