id,title,release_date,genres,original_language,original_title,imdb_id,vote_count,revenue,runtime,adult,budget,popularity,release_year,log_budget,log_gross,gross_to_budget_ratio,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_TV Movie,genre_Thriller,genre_War,genre_Western,vote_average
426,Vertigo,1958-05-28,Mystery|Romance|Thriller,en,Vertigo,tt0052357,5251,7797728,128,False,2479000,28.086,1958,14.72336621440571,15.869343095420156,3.1455135135135137,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,8.18
3170,Bambi,1942-08-14,Animation|Drama|Family,en,Bambi,tt0034492,5236,267447150,70,False,858000,43.491,1942,13.662360543970586,19.40443253842639,311.709965034965,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.0
630,The Wizard of Oz,1939-08-15,Adventure|Fantasy|Family,en,The Wizard of Oz,tt0032138,5112,33754967,102,False,2777000,44.236,1939,14.8368821263897,17.334638164449956,12.15519157364062,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.571
935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964-01-29,Drama|Comedy|War,en,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,tt0057012,5111,9523464,95,False,1800000,18.253,1964,14.403297778421795,16.06926931113456,5.290813333333333,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8.129
15,Citizen Kane,1941-04-17,Mystery|Drama,en,Citizen Kane,tt0033467,5034,23218000,119,False,839727,28.218,1941,13.640833308858063,16.96043844095015,27.649462265712547,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8.015
10693,Peter Pan,1953-02-05,Animation|Family|Adventure|Fantasy,en,Peter Pan,tt0046183,4990,87404651,77,False,4000000,37.561,1953,15.201805169084134,18.286059065753903,21.85116275,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.222
289,Casablanca,1943-01-15,Drama|Romance,en,Casablanca,tt0034583,4928,10462500,102,False,878000,25.177,1943,13.68540301156877,16.163308089359315,11.916287015945331,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8.171
10340,Lady and the Tramp,1955-06-22,Family|Animation|Romance,en,Lady and the Tramp,tt0048280,4880,36359037,76,False,4000000,36.117,1955,15.201805169084134,17.40895336927778,9.08975925,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,7.101
10882,Sleeping Beauty,1959-02-17,Fantasy|Animation|Romance|Family,en,Sleeping Beauty,tt0053285,4784,51600000,75,False,6000000,37.722,1959,15.607270193858982,17.759032249831638,8.6,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,6.942
10112,The Aristocats,1970-12-24,Animation|Comedy|Family|Adventure,en,The Aristocats,tt0065421,4660,55675257,78,False,4000000,38.66,1970,15.201805169084134,17.835046405133788,13.91881425,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.289
11360,Dumbo,1941-10-31,Animation|Family,en,Dumbo,tt0033563,4591,1600000,64,False,812000,60.157,1941,13.60725685067015,14.285514812209815,1.9704433497536946,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.995
433,Mary Poppins,1964-12-17,Comedy|Family|Fantasy,en,Mary Poppins,tt0058331,4350,103082380,139,False,6000000,27.399,1964,15.607270193858982,18.451039042045892,17.180396666666667,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.569
335,Once Upon a Time in the West,1968-12-21,Drama|Western,it,C'era una volta il West,tt0064116,3923,5380118,166,False,5000000,48.342,1968,15.424948670398354,15.498221050852454,1.0760236,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,8.294
164,Breakfast at Tiffany's,1961-10-06,Comedy|Romance|Drama,en,Breakfast at Tiffany's,tt0054698,3883,9500000,115,False,2500000,21.54,1961,14.731801689838349,16.066802461833923,3.8,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.676
1585,It's a Wonderful Life,1946-12-20,Drama|Family|Fantasy,en,It's a Wonderful Life,tt0038650,3861,9644124,130,False,3180000,26.492,1946,14.97239206922172,16.081859479625994,3.032743396226415,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,8.26
391,A Fistful of Dollars,1964-09-12,Western,it,Per un pugno di dollari,tt0058461,3769,14500000,99,False,200000,29.315,1964,12.206077645517674,16.489659276356317,72.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.848
213,North by Northwest,1959-07-08,Mystery|Thriller,en,North by Northwest,tt0053125,3735,13275000,136,False,4000000,27.878,1959,15.201805169084134,16.40139320042184,3.31875,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7.989
770,Gone with the Wind,1939-12-15,Drama|War|Romance,en,Gone with the Wind,tt0031381,3691,402352579,238,False,4000000,46.849,1939,15.201805169084134,19.812839326863433,100.58814475,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,7.965
571,The Birds,1963-03-28,Horror,en,The Birds,tt0056869,3685,11500000,119,False,2500000,22.267,1963,14.731801689838349,16.257857680289998,4.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.519
938,For a Few Dollars More,1965-12-18,Western,it,Per qualche dollaro in più,tt0059578,3555,15000000,132,False,600000,34.444,1965,13.304686600863562,16.52356082573315,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.016
9078,The Sword in the Stone,1963-12-25,Animation|Family,en,The Sword in the Stone,tt0057546,3554,22182353,79,False,3000000,32.576,1963,14.914123179965662,16.914807665905066,7.394117666666666,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.248
805,Rosemary's Baby,1968-06-12,Drama|Horror|Thriller,en,Rosemary's Baby,tt0063522,3536,33395426,138,False,3200000,34.702,1968,14.978661680269907,17.32392953240539,10.436070625,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,7.813
3082,Modern Times,1936-02-05,Comedy|Drama,en,Modern Times,tt0027977,3394,1800000,87,False,1500000,19.539,1936,14.220976332738882,14.403297778421795,1.2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.293
646,Dr. No,1962-10-07,Adventure|Action|Thriller,en,Dr. No,tt0055928,3270,59567035,110,False,1200000,28.018,1962,13.997832948091215,17.902612891778084,49.63919583333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.995
658,Goldfinger,1964-09-20,Adventure|Action|Thriller,en,Goldfinger,tt0058150,3259,124881062,110,False,2500000,27.343,1964,14.731801689838349,18.642872346306905,49.9524248,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.345
346,Seven Samurai,1954-04-26,Action|Drama,ja,七人の侍,tt0047478,3230,346300,207,False,2000000,36.579,1954,14.508658238524095,12.755063618055994,0.17315,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.452
239,Some Like It Hot,1959-03-19,Comedy|Romance|Crime,en,Some Like It Hot,tt0053291,3153,25000000,122,False,2883848,30.733,1959,14.87463641817992,17.034386422832473,8.668972844615944,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.108
252,Willy Wonka & the Chocolate Factory,1971-06-29,Family|Fantasy|Comedy,en,Willy Wonka & the Chocolate Factory,tt0067992,3091,4000000,99,False,3000000,34.56,1971,14.914123179965662,15.201805169084134,1.3333333333333333,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7.483
871,Planet of the Apes,1968-02-07,Science Fiction|Adventure|Drama|Action,en,Planet of the Apes,tt0063442,3086,32589624,112,False,5800000,40.773,1968,15.573368647930426,17.299504544150427,5.618900689655172,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7.643
914,The Great Dictator,1940-10-15,Comedy|War,en,The Great Dictator,tt0032553,3037,11000000,125,False,2000000,20.506,1940,14.508658238524095,16.213405921671733,5.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.332
37247,The Graduate,1967-12-21,Comedy|Drama|Romance,en,The Graduate,tt0061722,3023,104945305,106,False,3000000,20.369,1967,14.914123179965662,18.468949877170648,34.981768333333335,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.649
15121,The Sound of Music,1965-03-29,Drama|Family|Music|Romance,en,The Sound of Music,tt0059742,2986,286214286,174,False,8200000,24.204,1965,15.919644834185693,19.4722513434773,34.904181219512196,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,7.7
872,Singin' in the Rain,1952-04-09,Comedy|Romance,en,Singin' in the Rain,tt0045152,2845,7200000,103,False,2540800,30.111,1952,14.747989943611703,15.789591722875162,2.8337531486146097,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.167
756,Fantasia,1940-11-13,Animation|Family,en,Fantasia,tt0032455,2795,76411819,124,False,2280000,28.494,1940,14.639686439527019,18.15164795421196,33.513955701754384,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.359
947,Lawrence of Arabia,1962-12-11,Adventure|Drama|History|War,en,Lawrence of Arabia,tt0056172,2689,69995385,228,False,15000000,24.666,1962,16.52356082573315,18.063939883555477,4.666359,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,7.976
657,From Russia with Love,1963-10-10,Action|Thriller|Adventure,en,From Russia with Love,tt0057076,2689,78900000,115,False,2500000,27.531,1963,14.731801689838349,18.183691798490372,31.56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.072
975,Paths of Glory,1957-10-25,Drama|War,en,Paths of Glory,tt0050825,2569,0,88,False,935000,21.789,1957,13.74830287778897,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,8.281
665,Ben-Hur,1959-11-18,Action|Drama|History|Adventure,en,Ben-Hur,tt0052618,2465,164000000,222,False,15000000,33.33,1959,16.52356082573315,18.915376991886035,10.933333333333334,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.87
19,Metropolis,1927-02-06,Drama|Science Fiction,de,Metropolis,tt0017136,2430,650422,149,False,1300000,22.817,1927,14.077875591662238,13.385378199444116,0.5003246153846154,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8.153
1580,Rope,1948-03-11,Thriller|Crime|Drama,en,Rope,tt0040746,2389,2200000,81,False,1500000,21.24,1948,14.220976332738882,14.603968372873895,1.4666666666666666,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7.967
595,To Kill a Mockingbird,1962-12-20,Drama,en,To Kill a Mockingbird,tt0056592,2363,13129846,129,False,2000000,25.426,1962,14.508658238524095,16.390398593507353,6.564923,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.002
521,Dial M for Murder,1954-05-29,Thriller|Crime,en,Dial M for Murder,tt0046912,2339,3000000,105,False,1400000,19.662,1954,14.151983508870947,14.914123179965662,2.142857142857143,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.021
599,Sunset Boulevard,1950-08-10,Drama,en,Sunset Boulevard,tt0043014,2322,5000000,110,False,1752000,22.229,1950,14.376269121254566,15.424948670398354,2.853881278538813,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.34
5925,The Great Escape,1963-07-03,Adventure|Drama|History|Thriller|War,en,The Great Escape,tt0057115,2276,11744471,173,False,4000000,49.875,1963,15.201805169084134,16.2788932197645,2.93611775,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,7.942
984,Dirty Harry,1971-12-22,Action|Crime|Thriller,en,Dirty Harry,tt0066999,2201,35976000,102,False,4000000,19.126,1971,15.201805169084134,17.398362635228988,8.994,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.461
10331,Night of the Living Dead,1968-10-04,Horror,en,Night of the Living Dead,tt0063350,2173,30000000,96,False,114000,22.412,1968,11.643962499267984,17.216707972959764,263.1578947368421,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.62
5156,Bicycle Thieves,1948-11-24,Drama,it,Ladri di biciclette,tt0040522,2146,436655,89,False,133000,15.639,1948,11.798111925972618,12.986900978729953,3.2831203007518797,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.213
660,Thunderball,1965-12-11,Adventure|Action|Thriller,en,Thunderball,tt0059800,2077,141195658,130,False,5500000,27.879,1965,15.520258832020865,18.76565713892476,25.671937818181817,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.644
284,The Apartment,1960-06-21,Comedy|Drama|Romance,en,The Apartment,tt0053604,2016,25000000,125,False,3000000,24.186,1960,14.914123179965662,17.034386422832473,8.333333333333334,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8.222
642,Butch Cassidy and the Sundance Kid,1969-01-15,Western,en,Butch Cassidy and the Sundance Kid,tt0064115,1972,102308889,111,False,6000000,23.266,1969,15.607270193858982,18.44350712841693,17.0514815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.604
667,You Only Live Twice,1967-06-13,Action|Thriller|Adventure,en,You Only Live Twice,tt0062512,1959,111584787,117,False,9500000,27.294,1967,16.066802461833923,18.530295290376944,11.74576705263158,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.557
901,City Lights,1931-02-01,Comedy|Romance|Drama,en,City Lights,tt0021749,1957,4250000,87,False,1500000,14.114,1931,14.220976332738882,15.26242977619469,2.8333333333333335,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8.306
548,Rashomon,1950-08-26,Crime|Drama|Mystery,ja,羅生門,tt0042876,1956,96568,88,False,250000,22.65,1950,12.429220196836383,11.47801305772458,0.386272,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8.124
967,Spartacus,1960-10-13,History|War|Drama|Adventure,en,Spartacus,tt0054331,1931,60000000,197,False,12000000,35.343,1960,16.300417291085605,17.909855136853043,5.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,7.55
681,Diamonds Are Forever,1971-12-14,Adventure|Action|Thriller,en,Diamonds Are Forever,tt0066995,1878,116019547,120,False,7200000,33.045,1971,15.789591722875162,18.569269252114584,16.113825972222223,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.39
10098,The Kid,1921-01-21,Comedy|Drama,en,The Kid,tt0012349,1874,2500000,68,False,250000,11.172,1921,12.429220196836383,14.731801689838349,10.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.195
826,The Bridge on the River Kwai,1957-10-11,Drama|History|War,en,The Bridge on the River Kwai,tt0050212,1858,44908000,161,False,3000000,18.514,1957,14.914123179965662,17.620126532828554,14.969333333333333,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,7.83
802,Lolita,1962-06-13,Drama|Comedy|Romance,en,Lolita,tt0056193,1856,9250000,154,False,2000000,25.037,1962,14.508658238524095,16.04013421759671,4.625,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.349
804,Roman Holiday,1953-08-26,Romance|Comedy|Drama,en,Roman Holiday,tt0046250,1827,12000000,119,False,1500000,22.102,1953,14.220976332738882,16.300417291085605,8.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.885
624,Easy Rider,1969-06-26,Adventure|Drama,en,Easy Rider,tt0064276,1793,60000000,95,False,400000,21.278,1969,12.899222326086994,17.909855136853043,150.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.1
1725,West Side Story,1961-12-13,Crime|Drama|Romance,en,West Side Story,tt0055614,1716,43656822,151,False,6000000,15.47,1961,15.607270193858982,17.591870139603806,7.276137,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.3
668,On Her Majesty's Secret Service,1969-12-18,Adventure|Action|Thriller,en,On Her Majesty's Secret Service,tt0064757,1681,64574493,142,False,6000000,22.017,1969,15.607270193858982,17.98333006106569,10.7624155,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.582
839,Duel,1971-11-13,Action|Thriller|TV Movie,en,Duel,tt0067023,1666,0,89,False,450000,24.37,1971,13.017005083966255,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,7.425
1051,The French Connection,1971-10-09,Action|Crime|Thriller,en,The French Connection,tt0067116,1630,41158757,104,False,1800000,15.084,1971,14.403297778421795,17.532947293547736,22.86597611111111,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.539
996,Double Indemnity,1944-06-14,Crime|Thriller,en,Double Indemnity,tt0036775,1612,2500000,107,False,927262,20.719,1944,13.739992515205028,14.731801689838349,2.696109621660329,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.132
966,The Magnificent Seven,1960-10-12,Western,en,The Magnificent Seven,tt0054047,1594,4905000,127,False,2000000,26.08,1960,14.508658238524095,15.405765854855177,2.4525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.517
775,A Trip to the Moon,1902-04-17,Adventure|Science Fiction,fr,Le Voyage dans la Lune,tt0000417,1580,0,15,False,5985,17.886,1902,8.697178688412643,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.9
223,Rebecca,1940-03-23,Mystery|Romance|Thriller|Drama,en,Rebecca,tt0032976,1573,7592465,130,False,1288000,14.81,1940,14.06860196204365,15.842666997788623,5.8947709627329195,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,7.914
845,Strangers on a Train,1951-06-27,Crime|Thriller,en,Strangers on a Train,tt0044079,1503,7000000,103,False,1200000,19.469,1951,13.997832948091215,15.76142084987672,5.833333333333333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.681
963,The Maltese Falcon,1941-10-18,Mystery|Crime|Thriller,en,The Maltese Falcon,tt0033870,1497,1772000,100,False,375000,22.121,1941,12.834683971615659,14.38761997448109,4.725333333333333,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7.728
221,Rebel Without a Cause,1955-10-27,Drama,en,Rebel Without a Cause,tt0048545,1473,4500000,111,False,1500000,17.801,1955,14.220976332738882,15.319588176962746,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.531
475,Bonnie and Clyde,1967-08-14,Crime|Drama,en,Bonnie and Clyde,tt0061418,1443,50700000,111,False,2500000,22.17,1967,14.731801689838349,17.741436488285277,20.28,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.5
962,The Gold Rush,1925-07-12,Adventure|Comedy|Drama,en,The Gold Rush,tt0015864,1430,4000000,95,False,923000,14.354,1925,13.73538559690802,15.201805169084134,4.333694474539545,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.025
303,Notorious,1946-08-21,Thriller|Romance|Mystery,en,Notorious,tt0038787,1421,24500000,103,False,2000000,17.03,1946,14.508658238524095,17.01418371633128,12.25,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,7.762
654,On the Waterfront,1954-06-22,Crime|Drama,en,On the Waterfront,tt0047296,1405,9600000,108,False,910000,21.215,1954,13.721200977393528,16.077273760604726,10.54945054945055,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.943
6844,The Ten Commandments,1956-10-05,Drama|History,en,The Ten Commandments,tt0049833,1400,122700000,220,False,13000000,38.304,1956,16.380459992348886,18.625252917831098,9.438461538461539,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.754
3112,The Night of the Hunter,1955-08-26,Crime|Drama|Thriller,en,The Night of the Hunter,tt0048424,1390,0,93,False,795000,16.379,1955,13.586098651497313,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7.889
705,All About Eve,1950-10-06,Drama,en,All About Eve,tt0042192,1388,8400000,139,False,1400000,20.409,1950,14.151983508870947,15.943742382861155,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.1
3035,Frankenstein,1931-11-21,Drama|Horror|Science Fiction,en,Frankenstein,tt0021884,1385,12000000,70,False,291000,25.884,1931,12.581081982573842,16.300417291085605,41.23711340206186,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,7.5
234,The Cabinet of Dr. Caligari,1920-02-27,Drama|Horror|Thriller|Crime,de,Das Cabinet des Dr. Caligari,tt0010323,1373,8811,78,False,18000,13.887,1920,9.798182590890704,9.083869707922235,0.4895,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,8.0
381,To Catch a Thief,1955-08-03,Mystery|Thriller|Romance|Comedy|Crime,en,To Catch a Thief,tt0048728,1358,8750000,106,False,2500000,16.206,1955,14.731801689838349,15.984564372619506,3.5,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,7.303
247,The Killing,1956-06-06,Crime|Thriller,en,The Killing,tt0049406,1347,0,85,False,320000,14.04,1956,12.676079399771027,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.673
244,King Kong,1933-03-15,Adventure|Fantasy|Horror,en,King Kong,tt0024216,1331,10000000,104,False,672000,21.668,1933,13.418015107599418,16.118095750958314,14.880952380952381,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7.61
1480,Touch of Evil,1958-03-30,Crime|Thriller|Mystery,en,Touch of Evil,tt0052311,1291,2247500,111,False,829000,19.983,1958,13.627976640389322,14.625329490266635,2.7110977080820264,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7.8
288,High Noon,1952-06-09,Western|Drama,en,High Noon,tt0044706,1278,8000000,85,False,730000,17.538,1952,13.500801182986649,15.894952224644102,10.95890410958904,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7.7
903,Cool Hand Luke,1967-11-01,Crime|Drama,en,Cool Hand Luke,tt0061512,1264,16217773,127,False,3200000,23.354,1967,14.978661680269907,16.601618359255742,5.0680540625,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.7
3114,The Searchers,1956-05-16,Western,en,The Searchers,tt0049730,1243,0,119,False,3750000,23.616,1956,15.137266664613225,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.723
702,A Streetcar Named Desire,1951-09-19,Drama,en,A Streetcar Named Desire,tt0044081,1242,8000000,125,False,1800000,19.501,1951,14.403297778421795,15.894952224644102,4.444444444444445,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.649
574,The Man Who Knew Too Much,1956-05-16,Thriller|Mystery,en,The Man Who Knew Too Much,tt0049470,1235,11300000,120,False,1200000,13.636,1956,13.997832948091215,16.24031337217814,9.416666666666666,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7.468
4808,Charade,1963-12-05,Comedy|Mystery|Romance,en,Charade,tt0056923,1230,13475000,113,False,4000000,15.878,1963,15.201805169084134,16.416346748970835,3.36875,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,7.7
