id,title,release_date,genres,original_language,original_title,imdb_id,vote_count,revenue,runtime,adult,budget,popularity,release_year,log_budget,log_gross,gross_to_budget_ratio,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_TV Movie,genre_Thriller,genre_War,genre_Western,vote_average
756,Fantasia,1940-11-13,Animation|Family,en,Fantasia,tt0032455,2795,76411819,124,False,2280000,28.494,1940,14.639686439527019,18.15164795421196,33.513955701754384,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.359
19,Metropolis,1927-02-06,Drama|Science Fiction,de,Metropolis,tt0017136,2430,650422,149,False,1300000,22.817,1927,14.077875591662238,13.385378199444116,0.5003246153846154,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,8.153
901,City Lights,1931-02-01,Comedy|Romance|Drama,en,City Lights,tt0021749,1957,4250000,87,False,1500000,14.114,1931,14.220976332738882,15.26242977619469,2.8333333333333335,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,8.306
10098,The Kid,1921-01-21,Comedy|Drama,en,The Kid,tt0012349,1874,2500000,68,False,250000,11.172,1921,12.429220196836383,14.731801689838349,10.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.195
775,A Trip to the Moon,1902-04-17,Adventure|Science Fiction,fr,Le Voyage dans la Lune,tt0000417,1580,0,15,False,5985,17.886,1902,8.697178688412643,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.9
223,Rebecca,1940-03-23,Mystery|Romance|Thriller|Drama,en,Rebecca,tt0032976,1573,7592465,130,False,1288000,14.81,1940,14.06860196204365,15.842666997788623,5.8947709627329195,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,7.914
963,The Maltese Falcon,1941-10-18,Mystery|Crime|Thriller,en,The Maltese Falcon,tt0033870,1497,1772000,100,False,375000,22.121,1941,12.834683971615659,14.38761997448109,4.725333333333333,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7.728
962,The Gold Rush,1925-07-12,Adventure|Comedy|Drama,en,The Gold Rush,tt0015864,1430,4000000,95,False,923000,14.354,1925,13.73538559690802,15.201805169084134,4.333694474539545,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.025
3035,Frankenstein,1931-11-21,Drama|Horror|Science Fiction,en,Frankenstein,tt0021884,1385,12000000,70,False,291000,25.884,1931,12.581081982573842,16.300417291085605,41.23711340206186,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,7.5
234,The Cabinet of Dr. Caligari,1920-02-27,Drama|Horror|Thriller|Crime,de,Das Cabinet des Dr. Caligari,tt0010323,1373,8811,78,False,18000,13.887,1920,9.798182590890704,9.083869707922235,0.4895,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,8.0
244,King Kong,1933-03-15,Adventure|Fantasy|Horror,en,King Kong,tt0024216,1331,10000000,104,False,672000,21.668,1933,13.418015107599418,16.118095750958314,14.880952380952381,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,7.61
3078,It Happened One Night,1934-02-22,Comedy|Romance,en,It Happened One Night,tt0025316,1086,4500000,105,False,325000,15.647,1934,12.691583538230217,15.319588176962746,13.846153846153847,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.874
961,The General,1926-12-25,Comedy|War|Adventure|Action,en,The General,tt0017925,1085,1000000,79,False,750000,13.777,1926,13.527829818844937,13.815511557963774,1.3333333333333333,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.982
136,Freaks,1932-02-12,Drama|Horror,en,Freaks,tt0022913,1067,0,66,False,310607,22.973,1932,12.646286945965157,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7.825
138,Dracula,1931-02-12,Horror|Drama|Fantasy,en,Dracula,tt0021814,1052,700000,74,False,355000,22.098,1931,12.779875885354993,13.45883704259595,1.971830985915493,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,7.181
995,Stagecoach,1939-03-03,Western|Adventure,en,Stagecoach,tt0031971,992,1103757,96,False,531374,17.73,1939,13.183223265661091,13.91423127889216,2.0771753981188392,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.66
3083,Mr. Smith Goes to Washington,1939-10-19,Comedy|Drama,en,Mr. Smith Goes to Washington,tt0031679,935,9600000,129,False,1500000,14.052,1939,14.220976332738882,16.077273760604726,6.4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.882
900,Bringing Up Baby,1938-02-18,Comedy|Romance,en,Bringing Up Baby,tt0029947,872,0,102,False,1073000,14.425,1938,13.88596995357885,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.569
596,The Grapes of Wrath,1940-03-15,Drama,en,The Grapes of Wrath,tt0032551,869,1591000,129,False,800000,13.497,1940,13.592368256649284,14.279873935855239,1.98875,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.825
229,The Bride of Frankenstein,1935-04-20,Drama|Horror|Science Fiction,en,The Bride of Frankenstein,tt0026138,840,2000000,75,False,393750,14.234,1935,12.883474008801295,14.508658238524095,5.079365079365079,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,7.535
10787,The Invisible Man,1933-11-03,Horror|Science Fiction,en,The Invisible Man,tt0024184,731,0,71,False,328000,17.645,1933,12.700771936142122,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7.518
28978,The Circus,1928-01-06,Comedy|Romance,en,The Circus,tt0018773,706,0,72,False,9000000,10.148,1928,16.012735246411598,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.005
11462,Suspicion,1941-11-14,Mystery|Romance|Thriller,en,Suspicion,tt0034248,699,4500000,99,False,1103000,13.484,1941,13.913545204853543,15.319588176962746,4.0797824116047146,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,7.089
143,All Quiet on the Western Front,1930-04-29,Drama|War,en,All Quiet on the Western Front,tt0020629,696,3270000,134,False,1448864,16.367,1930,14.186291049260577,15.000300848683787,2.256940610022749,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,7.756
10907,The Adventures of Robin Hood,1938-05-13,Adventure|Romance|History,en,The Adventures of Robin Hood,tt0029843,665,3981000,102,False,2033000,17.934,1938,14.525023584494278,15.19704385317559,1.958189867191343,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7.447
198,To Be or Not to Be,1942-03-05,Comedy|War,en,To Be or Not to Be,tt0035446,630,1500000,99,False,1200000,10.361,1942,13.997832948091215,14.220976332738882,1.25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.889
5698,The Great Train Robbery,1903-12-07,Crime|Action|Western,en,The Great Train Robbery,tt0000439,547,0,12,False,150,10.511,1903,5.017279836814924,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0
15849,The Mummy,1932-01-01,Horror|Drama|Fantasy,en,The Mummy,tt0023245,545,0,73,False,196000,13.381,1932,12.185875040240456,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,6.819
25508,Cat People,1942-12-05,Horror|Drama|Mystery,en,Cat People,tt0034587,511,4000000,73,False,134000,12.933,1942,11.80560254159177,15.201805169084134,29.850746268656717,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,6.893
776,The Rules of the Game,1939-07-09,Drama|Comedy|Romance,fr,La Règle du jeu,tt0031885,508,0,106,False,8847685,13.635,1939,15.9956665138686,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.597
13666,The Wolf Man,1941-12-12,Horror|Drama,en,The Wolf Man,tt0034398,506,0,70,False,180000,13.263,1941,12.100717685412471,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,7.059
618,The Birth of a Nation,1915-02-08,Drama|History|War,en,The Birth of a Nation,tt0004972,482,11000000,193,False,100000,13.791,1915,11.51293546492023,16.213405921671733,110.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,6.034
53565,Steamboat Willie,1928-11-18,Animation|Music|Comedy|Family,en,Steamboat Willie,tt0019422,461,0,7,False,4986,14.667,1928,8.514589805546123,0.0,0.0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7.298
22596,Safety Last!,1923-04-01,Comedy|Romance|Thriller,en,Safety Last!,tt0014429,436,1500000,74,False,121000,11.505,1923,11.703554089007538,14.220976332738882,12.396694214876034,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7.849
31997,Saboteur,1942-04-24,Thriller|Mystery,en,Saboteur,tt0035279,427,1250000,108,False,780000,16.811,1942,13.567050480716235,14.038654909278163,1.6025641025641026,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6.87
3529,The Thin Man,1934-05-25,Comedy|Crime|Mystery,en,The Thin Man,tt0025878,403,1423000,91,False,226408,12.029,1934,12.330098377171225,14.168278579812432,6.285113600226141,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.533
16305,Sullivan's Travels,1941-11-30,Adventure|Comedy|Romance,en,Sullivan's Travels,tt0034240,402,1200000,91,False,700000,7.568,1941,13.45883704259595,13.997832948091215,1.7142857142857142,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.443
43266,How Green Was My Valley,1941-10-28,Drama,en,How Green Was My Valley,tt0033729,349,6000000,118,False,1250000,15.108,1941,14.038654909278163,15.607270193858982,4.8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.229
34463,Three Little Pigs,1933-05-27,Music|Animation|Comedy|Family,en,Three Little Pigs,tt0024660,348,0,8,False,15719,10.644,1933,9.662689065983198,0.0,0.0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6.8
8208,The Man Who Knew Too Much,1934-12-01,Thriller|Mystery,en,The Man Who Knew Too Much,tt0025452,342,0,76,False,180000,12.161,1934,12.100717685412471,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6.4
34106,You Can't Take It with You,1938-09-01,Comedy|Romance,en,You Can't Take It with You,tt0030993,341,7433101,130,False,1644736,13.824,1938,14.313091050980239,15.821453826201733,4.5193277218957935,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.462
1859,Ninotchka,1939-11-23,Comedy|Romance,en,Ninotchka,tt0031725,338,2279000,110,False,1365000,10.44,1939,14.126665719201661,14.639247747016668,1.6695970695970697,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.51
27040,Meshes of the Afternoon,1943-01-01,Horror,en,Meshes of the Afternoon,tt0036154,332,0,14,False,275,8.552,1943,5.62040086571715,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.679
980,The Ox-Bow Incident,1943-03-11,Western|Drama,en,The Ox-Bow Incident,tt0036244,328,0,76,False,565000,12.217,1943,13.244582780038517,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,7.7
57283,Häxan,1922-09-18,Documentary|Horror|History,sv,Häxan,tt0013257,320,0,105,False,220000,12.817,1922,12.301387370778713,0.0,0.0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,7.613
13562,My Man Godfrey,1936-09-02,Comedy|Romance,en,My Man Godfrey,tt0028010,307,684200,95,False,575375,11.174,1936,13.26277901911499,13.43600701308552,1.1891375190093418,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.554
17687,The Public Enemy,1931-04-23,Crime|Drama,en,The Public Enemy,tt0022286,304,557000,83,False,151000,13.099,1931,11.92504173829169,13.230322314239945,3.6887417218543046,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.25
3059,Intolerance: Love's Struggle Throughout the Ages,1916-09-04,Drama|History,en,Intolerance: Love's Struggle Throughout the Ages,tt0006864,302,1750000,197,False,385907,10.04,1916,12.863354278070094,14.375126917328105,4.5347713309165165,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.118
12311,Mutiny on the Bounty,1935-11-22,Adventure|Drama|History,en,Mutiny on the Bounty,tt0026752,299,4460000,132,False,1950000,12.133,1935,14.48334044336031,15.310659548211468,2.287179487179487,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.336
27725,High Sierra,1941-01-23,Crime|Drama,en,High Sierra,tt0033717,284,0,100,False,455000,9.589,1941,13.02805489573287,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.0
33680,Grand Hotel,1932-05-25,Drama|Romance,en,Grand Hotel,tt0022958,278,2594000,112,False,700000,11.747,1932,13.45883704259595,14.768712029363464,3.7057142857142855,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.948
3080,Top Hat,1935-08-29,Comedy|Music|Romance,en,Top Hat,tt0027125,269,3202000,101,False,609000,12.266,1935,13.31957518872681,14.979286484843557,5.257799671592775,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,7.301
669,Nanook of the North,1922-06-11,Documentary,en,Nanook of the North,tt0013427,269,0,79,False,53000,11.341,1922,10.87806606028079,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1
14675,The Awful Truth,1937-10-20,Comedy|Romance,en,The Awful Truth,tt0028597,260,3000000,91,False,600000,10.811,1937,13.304686600863562,14.914123179965662,5.0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.292
28966,Wings,1927-08-12,Drama|Action|War|Romance,en,Wings,tt0018578,241,3600000,141,False,2000000,10.817,1927,14.508658238524095,15.096444681204078,1.8,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,7.205
3019,Dr. Jekyll and Mr. Hyde,1931-12-24,Horror|Science Fiction|Drama,en,Dr. Jekyll and Mr. Hyde,tt0022835,240,1300000,98,False,535000,10.98,1931,13.190023895035274,14.077875591662238,2.4299065420560746,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,7.3
27899,Little Caesar,1931-01-25,Drama|Crime,en,Little Caesar,tt0021079,239,752000,79,False,281000,8.433,1931,12.546113507028412,13.530492932718326,2.676156583629893,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.931
1994,The Most Dangerous Game,1932-09-16,Action|Adventure|Thriller|Horror,en,The Most Dangerous Game,tt0023238,234,0,63,False,200000,12.8,1932,12.206077645517674,0.0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6.947
24106,The Black Cat,1934-05-07,Horror|Mystery,en,The Black Cat,tt0024894,233,236000,63,False,95745,10.33,1934,11.469454130713356,12.371591321286905,2.46488067261998,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6.74
27367,Mrs. Miniver,1942-07-03,Drama|Romance|War,en,Mrs. Miniver,tt0035093,226,13500000,134,False,1344000,11.36,1942,14.111161544112575,16.41820031748273,10.044642857142858,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,7.055
26860,White Zombie,1932-07-28,Horror,en,White Zombie,tt0023694,225,0,67,False,50000,7.069,1932,10.819798284210286,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.867
3031,Island of Lost Souls,1932-12-24,Adventure|Horror|Science Fiction,en,Island of Lost Souls,tt0024188,206,0,70,False,300000,10.295,1932,12.611541086966115,0.0,0.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.893
16905,Captain Blood,1935-12-26,Adventure|Action|History|Romance,en,Captain Blood,tt0026174,204,0,119,False,1200000,9.352,1935,13.997832948091215,0.0,0.0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,7.248
3077,Son of Frankenstein,1939-01-13,Horror|Science Fiction,en,Son of Frankenstein,tt0031951,203,0,99,False,420000,12.499,1939,12.948012371209098,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6.729
20325,Swing Time,1936-08-27,Comedy|Music|Romance,en,Swing Time,tt0028333,198,2600000,103,False,886000,11.128,1936,13.694473358254752,14.77102238760702,2.9345372460496613,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,6.821
14615,Fury,1936-06-05,Crime|Drama,en,Fury,tt0027652,189,1300000,92,False,604000,8.407,1936,13.311331132544721,14.077875591662238,2.152317880794702,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.5
3598,Lost Horizon,1937-03-03,Adventure|Fantasy|Drama|Romance,en,Lost Horizon,tt0029162,185,0,132,False,4000000,11.35,1937,15.201805169084134,0.0,0.0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,7.054
26845,Tarzan the Ape Man,1932-04-02,Action|Adventure,en,Tarzan the Ape Man,tt0023551,183,0,100,False,652675,13.113,1932,13.38883611360867,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.607
939,The Jazz Singer,1928-02-04,Drama|Music,en,The Jazz Singer,tt0018037,183,2600000,89,False,422000,13.418,1928,12.952762962683588,14.77102238760702,6.161137440758294,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6.1
16442,Sergeant York,1941-09-27,History|War|Drama,en,Sergeant York,tt0034167,183,16361885,134,False,1400000,14.817,1941,14.151983508870947,16.610465163668106,11.687060714285714,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,7.205
29740,I Am a Fugitive from a Chain Gang,1932-11-09,Crime|Drama,en,I Am a Fugitive from a Chain Gang,tt0023042,178,0,92,False,195845,8.001,1932,12.185083915091688,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.8
24197,Mr. & Mrs. Smith,1941-01-31,Comedy|Romance,en,Mr. & Mrs. Smith,tt0033922,178,1400000,95,False,743000,10.955,1941,13.51845266959401,14.151983508870947,1.8842530282637955,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.233
3076,Frankenstein Meets the Wolf Man,1943-03-05,Horror,en,Frankenstein Meets the Wolf Man,tt0035899,174,0,74,False,1200000,12.288,1943,13.997832948091215,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.185
72640,The Old Mill,1937-11-05,Animation|Thriller|Family,en,The Old Mill,tt0029339,173,0,9,False,50663,8.963,1937,10.832970878196265,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7.335
27854,For Whom the Bell Tolls,1943-07-12,Drama|History|Romance|Thriller|Adventure|War,en,For Whom the Bell Tolls,tt0035896,169,17800000,170,False,3000000,10.558,1943,14.914123179965662,16.694709071442087,5.933333333333334,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,6.6
31685,The Hunchback of Notre Dame,1939-12-29,Drama|Romance|Horror,en,The Hunchback of Notre Dame,tt0031455,168,6877900,117,False,1800000,17.814,1939,14.403297778421795,15.743824076151654,3.8210555555555556,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,7.202
15855,Phantom of the Opera,1943-08-12,Horror|Romance|Drama|Music,en,Phantom of the Opera,tt0036261,168,0,92,False,1500000,8.915,1943,14.220976332738882,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,6.2
2963,The Impossible Voyage,1904-10-01,Adventure|Comedy|Fantasy|Science Fiction,fr,Le voyage à travers l'impossible,tt0000499,166,0,20,False,7500,7.402,1904,8.922791623969637,0.0,0.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7.256
1405,Greed,1924-12-04,Drama|Crime,en,Greed,tt0015881,162,274827,140,False,665603,10.014,1924,13.408450178086463,12.523900726424964,0.4128992808025204,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.435
1976,Jezebel,1938-03-26,Drama|Romance,en,Jezebel,tt0030287,162,0,103,False,1250000,11.377,1938,14.038654909278163,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.083
22440,Dracula's Daughter,1936-05-11,Drama|Fantasy|Horror,en,Dracula's Daughter,tt0027545,157,0,71,False,278380,9.467,1936,12.536745957987025,0.0,0.0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,6.025
3062,42nd Street,1933-03-11,Comedy|Drama|Romance,en,42nd Street,tt0024034,156,2281000,89,False,439000,10.282,1933,12.992256969959042,14.640124939670638,5.195899772209567,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.901
106112,Flowers and Trees,1932-07-23,Animation,en,Flowers and Trees,tt0022899,153,0,8,False,15887,7.457,1932,9.673319386284954,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.712
47166,Ferdinand the Bull,1938-11-23,Animation|Comedy|Family,en,Ferdinand the Bull,tt0030128,150,0,8,False,66260,12.105,1938,11.101356767801578,0.0,0.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.6
58159,The Tortoise and the Hare,1935-01-05,Animation|Family|Fantasy,en,The Tortoise and the Hare,tt0027126,150,0,9,False,32671,7.139,1935,10.394273720964392,0.0,0.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.667
52758,You Only Live Once,1937-01-23,Crime|Drama|Romance,en,You Only Live Once,tt0029808,149,0,86,False,575,9.621,1937,6.3561076606958915,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7.168
27503,The Unknown,1927-05-29,Drama|Horror|Romance|Thriller,en,The Unknown,tt0018528,148,0,50,False,217000,7.51,1927,12.28765724080691,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,7.497
16703,This Gun for Hire,1942-04-24,Crime|Mystery|Thriller,en,This Gun for Hire,tt0035432,142,1000000,81,False,512423,9.326,1942,13.146907686315327,13.815511557963774,1.9515127150810951,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,6.951
14588,After the Thin Man,1936-12-25,Comedy|Crime|Mystery,en,After the Thin Man,tt0027260,141,3165000,112,False,673000,10.81,1936,13.419502094509863,14.96766392951613,4.702823179791976,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.3
28963,The Thief of Bagdad,1924-03-18,Romance|Adventure|Fantasy,en,The Thief of Bagdad,tt0015400,140,1490419,149,False,1135654,10.927,1924,13.942720134954806,14.214568517395797,1.31238828023324,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,7.318
41463,My Favorite Wife,1940-05-17,Comedy|Romance,en,My Favorite Wife,tt0029284,139,2057000,88,False,921000,11.149,1940,13.733216401013184,14.536759654779848,2.233441910966341,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.989
16515,Captains Courageous,1937-06-25,Adventure|Drama|Family,en,Captains Courageous,tt0028691,139,0,115,False,1645000,9.514,1937,14.31325155008416,0.0,0.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7.378
22490,The Women,1939-09-01,Comedy|Drama,en,The Women,tt0032143,135,2270000,133,False,1688000,10.029,1939,14.339055546554926,14.635290829986122,1.34478672985782,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.0
24965,Gunga Din,1939-01-26,Adventure|War|Comedy|Action,en,Gunga Din,tt0031398,135,2807000,117,False,1915000,8.318,1939,14.46522870278996,14.847627211596183,1.4657963446475195,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.552
22752,The Reluctant Dragon,1941-06-19,Family|Animation|Comedy|Fantasy,en,The Reluctant Dragon,tt0034091,133,0,74,False,600,9.398,1941,6.398594934535208,0.0,0.0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.669
